1.74e-06,2.91275e-06,1.04624,2.91275
1.745e-06,2.91797e-06,1.04362,2.91797
1.75e-06,2.92318e-06,1.04101,2.92318
1.755e-06,2.92837e-06,1.03841,2.92837
1.76e-06,2.93355e-06,1.03582,2.93355
1.765e-06,2.93871e-06,1.03323,2.93871
1.77e-06,2.94387e-06,1.03064,2.94387
1.775e-06,2.94901e-06,1.02807,2.94901
1.78e-06,2.95414e-06,1.0255,2.95414
1.785e-06,2.95925e-06,1.02293,2.95925
1.79e-06,2.96435e-06,1.02037,2.96435
1.795e-06,2.96944e-06,1.01782,2.96944
1.8e-06,2.97452e-06,1.01528,2.97452
1.805e-06,2.97958e-06,1.01274,2.97958
1.81e-06,2.98463e-06,1.01021,2.98463
1.815e-06,2.98967e-06,1.00768,2.98967
1.82e-06,2.9947e-06,1.00516,2.9947
1.825e-06,2.99971e-06,1.00265,2.99971
1.83e-06,3.00471e-06,1.00015,3.00471
1.835e-06,3.0097e-06,0.997645,3.0097
1.84e-06,3.01467e-06,0.995151,3.01467
1.845e-06,3.01964e-06,0.992663,3.01964
1.85e-06,3.02459e-06,0.990181,3.02459
1.855e-06,3.02953e-06,0.987706,3.02953
1.86e-06,3.03445e-06,0.985236,3.03445
1.865e-06,3.03937e-06,0.982773,3.03937
1.87e-06,3.04427e-06,0.980316,3.04427
1.875e-06,3.04916e-06,0.977866,3.04916
1.88e-06,3.05404e-06,0.975421,3.05404
1.885e-06,3.0589e-06,0.972982,3.0589
1.89e-06,3.06375e-06,0.97055,3.06375
1.895e-06,3.06859e-06,0.968123,3.06859
1.9e-06,3.07342e-06,0.965703,3.07342
1.905e-06,3.07824e-06,0.963289,3.07824
1.91e-06,3.08304e-06,0.960881,3.08304
1.915e-06,3.08784e-06,0.958479,3.08784
1.92e-06,3.09262e-06,0.956082,3.09262
1.925e-06,3.09738e-06,0.953692,3.09738
1.93e-06,3.10214e-06,0.951308,3.10214
1.935e-06,3.10689e-06,0.94893,3.10689
1.94e-06,3.11162e-06,0.946557,3.11162
1.945e-06,3.11634e-06,0.944191,3.11634
1.95e-06,3.12105e-06,0.94183,3.12105
1.955e-06,3.12575e-06,0.939476,3.12575
1.96e-06,3.13043e-06,0.937127,3.13043
1.965e-06,3.13511e-06,0.934784,3.13511
1.97e-06,3.13977e-06,0.932447,3.13977
1.975e-06,3.14442e-06,0.930116,3.14442
1.98e-06,3.14906e-06,0.927791,3.14906
1.985e-06,3.15368e-06,0.925471,3.15368
1.99e-06,3.1583e-06,0.923158,3.1583
1.995e-06,3.1629e-06,0.92085,3.1629
2e-06,3.1675e-06,0.918548,3.1675
2.005e-06,3.17208e-06,0.916251,3.17208
2.01e-06,3.17665e-06,0.913961,3.17665
2.015e-06,3.18121e-06,0.911676,3.18121
2.02e-06,3.18575e-06,0.909397,3.18575
2.025e-06,3.19029e-06,0.907123,3.19029
2.03e-06,3.19481e-06,0.904855,3.19481
2.035e-06,3.19933e-06,0.902593,3.19933
2.04e-06,3.20383e-06,0.900337,3.20383
2.045e-06,3.20832e-06,0.898086,3.20832
2.05e-06,3.2128e-06,0.895841,3.2128
2.055e-06,3.21727e-06,0.893601,3.21727
2.06e-06,3.22172e-06,0.891367,3.22172
2.065e-06,3.22617e-06,0.889139,3.22617
2.07e-06,3.2306e-06,0.886916,3.2306
2.075e-06,3.23503e-06,0.884699,3.23503
2.08e-06,3.23944e-06,0.882487,3.23944
2.085e-06,3.24384e-06,0.880281,3.24384
2.09e-06,3.24823e-06,0.87808,3.24823
2.095e-06,3.25261e-06,0.875885,3.25261
2.1e-06,3.25698e-06,0.873695,3.25698
2.105e-06,3.26134e-06,0.871511,3.26134
2.11e-06,3.26568e-06,0.869332,3.26568
2.115e-06,3.27002e-06,0.867159,3.27002
2.12e-06,3.27434e-06,0.864991,3.27434
2.125e-06,3.27866e-06,0.862828,3.27866
2.13e-06,3.28296e-06,0.860671,3.28296
2.135e-06,3.28725e-06,0.85852,3.28725
2.14e-06,3.29154e-06,0.856373,3.29154
2.145e-06,3.29581e-06,0.854232,3.29581
2.15e-06,3.30007e-06,0.852097,3.30007
2.155e-06,3.30432e-06,0.849966,3.30432
2.16e-06,3.30856e-06,0.847842,3.30856
2.165e-06,3.31278e-06,0.845722,3.31278
2.17e-06,3.317e-06,0.843608,3.317
2.175e-06,3.32121e-06,0.841499,3.32121
2.18e-06,3.32541e-06,0.839395,3.32541
2.185e-06,3.32959e-06,0.837296,3.32959
2.19e-06,3.33377e-06,0.835203,3.33377
2.195e-06,3.33794e-06,0.833115,3.33794
2.2e-06,3.34209e-06,0.831032,3.34209
2.205e-06,3.34624e-06,0.828955,3.34624
2.21e-06,3.35037e-06,0.826882,3.35037
2.215e-06,3.35449e-06,0.824815,3.35449
2.22e-06,3.35861e-06,0.822753,3.35861
2.225e-06,3.36271e-06,0.820696,3.36271
2.23e-06,3.3668e-06,0.818645,3.3668
2.235e-06,3.37089e-06,0.816598,3.37089
2.24e-06,3.37496e-06,0.814556,3.37496
2.245e-06,3.37902e-06,0.81252,3.37902
2.25e-06,3.38308e-06,0.810489,3.38308
2.255e-06,3.38712e-06,0.808462,3.38712
2.26e-06,3.39115e-06,0.806441,3.39115
2.265e-06,3.39517e-06,0.804425,3.39517
2.27e-06,3.39918e-06,0.802414,3.39918
2.275e-06,3.40319e-06,0.800408,3.40319
2.28e-06,3.40718e-06,0.798407,3.40718
2.285e-06,3.41116e-06,0.796411,3.41116
2.29e-06,3.41513e-06,0.79442,3.41513
2.295e-06,3.41909e-06,0.792434,3.41909
2.3e-06,3.42305e-06,0.790453,3.42305
2.305e-06,3.42699e-06,0.788477,3.42699
2.31e-06,3.43092e-06,0.786506,3.43092
2.315e-06,3.43484e-06,0.784539,3.43484
2.32e-06,3.43876e-06,0.782578,3.43876
2.325e-06,3.44266e-06,0.780622,3.44266
2.33e-06,3.44655e-06,0.77867,3.44655
2.335e-06,3.45044e-06,0.776723,3.45044
2.34e-06,3.45431e-06,0.774782,3.45431
2.345e-06,3.45818e-06,0.772845,3.45818
2.35e-06,3.46203e-06,0.770912,3.46203
2.355e-06,3.46587e-06,0.768985,3.46587
2.36e-06,3.46971e-06,0.767063,3.46971
2.365e-06,3.47354e-06,0.765145,3.47354
2.37e-06,3.47735e-06,0.763232,3.47735
2.375e-06,3.48116e-06,0.761324,3.48116
2.38e-06,3.48496e-06,0.759421,3.48496
2.385e-06,3.48874e-06,0.757522,3.48874
2.39e-06,3.49252e-06,0.755628,3.49252
2.395e-06,3.49629e-06,0.753739,3.49629
2.4e-06,3.50005e-06,0.751855,3.50005
2.405e-06,3.5038e-06,0.749975,3.5038
2.41e-06,3.50754e-06,0.7481,3.50754
